Uid,Liked Song,ArtistUid
liucanned,90426,minokabasawa200
liucanned,90428,minokabasawa200
liucanned,90430,minokabasawa200
liucanned,90431,minokabasawa200
liucanned,90252,minokabasawa200
liucanned,90118,l1211y
liucanned,90049,Tasty
liucanned,88907,OLDBOX
liucanned,88388,victory05160223
liucanned,88262,victory05160223
liucanned,87826,gina27
liucanned,30070,icekrozz
liucanned,87710,ianchiang
liucanned,85329,swjht
liucanned,87147,victory05160223
liucanned,748,good79760000
liucanned,87136,gina27
liucanned,65961,gina27
liucanned,59560,coverpeople
liucanned,11041,morimagic
liucanned,71306,graffiti
liucanned,86414,l1211y
liucanned,10731,ooxxya
liucanned,32482,annechang1204
liucanned,85551,huyanyu
liucanned,85061,ton555
liucanned,73705,stranger
liucanned,78275,stranger
liucanned,62854,wcindyu
liucanned,71981,wcindyu
liucanned,12728,sujer
liucanned,6226,sujer
liucanned,60805,piaxstudio
liucanned,50559,troublebox
liucanned,34467,luenhsieh
liucanned,81071,sujer
liucanned,61572,princeninja
liucanned,61571,princeninja
liucanned,64643,yen1982
liucanned,81603,mutaslash
liucanned,60419,elesha
liulewie,102909,tripoets
liulewie,100244,tbflow
liulewie,98668,manchuker
liulewie,81860,mason13
liulewie,90533,manchuker
liulewie,86520,InImusic
liulewie,85387,rsimovement
liulewie,52977,troublebox
liulewie,59276,fran1024
liulewie,28871,yayaitsyoyo
liulewie,80406,softlipa
liulewie,78525,14production
liulewie,58049,mcxiao
liulewie,74946,tripoets
liulewie,73031,U180
liulewie,73856,nastyjrfog
liulewie,70926,AplusCrewCDC
liulewie,64347,youngcee
liulewie,70464,BenisonKan
lonelygame,679801,lonelygame
lonelygame,648618,DUF
lonelygame,628525,lonelygame
lonelygame,628524,lonelygame
lonelygame,615633,lonelygame
lonelygame,615647,lilbeam
lonelygame,600707,lonelygame
lonelygame,591396,lonelygame
lonelygame,591235,lonelygame
lonelygame,589296,BeatmakersTaipei
lonelygame,583817,lilbeam
lonelygame,582870,lonelygame
look850802,666602,Bestards
look850802,633389,Bestards
look850802,634552,SoulFaofficial
look850802,626372,Bestards
look850802,624014,SoulFaofficial
look850802,613676,SoulFaofficial
look850802,612710,Bestards
look850802,611105,Bestards
look850802,611103,Bestards
look850802,558590,Bestards
look850802,561950,Bestards
look850802,607568,Bestards
look850802,599736,SoulFaofficial
look850802,599738,SoulFaofficial
look850802,599739,SoulFaofficial
look850802,599740,SoulFaofficial
look850802,599741,SoulFaofficial
look850802,599742,SoulFaofficial
look850802,599743,SoulFaofficial
look850802,599744,SoulFaofficial
look850802,599745,SoulFaofficial
look850802,599746,SoulFaofficial
look850802,599747,SoulFaofficial
look850802,575262,SoulFaofficial
look850802,598601,DayDayDavis
look850802,594839,Bestards
look850802,592397,SoulFaofficial
look850802,582438,Bestards
look850802,566243,SoulFaofficial
look850802,581903,SoulFaofficial
look850802,572962,Bestards
look850802,572520,Bestards
look850802,569736,SoulFaofficial
look850802,569724,Bestards
look850802,565150,findingneo
look850802,558263,look850802
look850802,556948,Bestards
look850802,551405,Bestards
look850802,549300,Bestards
love78love87,679861,love78love87
love78love87,667763,love78love87
love78love87,667557,love78love87
love78love87,663982,Mr_KIRA
love78love87,608114,jillstark
love78love87,662343,Mr_KIRA
love78love87,632063,love78love87
love78love87,621262,love78love87
love78love87,581651,love78love87
love78love87,543432,Immanuel
love78love87,555198,love78love87
love78love87,469785,love78love87
love78love87,469834,love78love87
love78love87,469792,love78love87
love78love87,393546,love78love87
love78love87,393146,love78love87
love78love87,317341,menghuan0508
love78love87,242769,love78love87
love78love87,242804,love78love87
love78love87,242809,love78love87
love78love87,242819,love78love87
love78love87,242784,love78love87
love78love87,242799,love78love87
love78love87,242764,love78love87
love78love87,242789,love78love87
love78love87,242794,love78love87
love78love87,242774,love78love87
love78love87,242759,love78love87
lucaslumusic_21,675747,iamdariaofficial
lucaslumusic_21,667636,tepid_music
lucaslumusic_21,666246,spell
lucaslumusic_21,665738,sunkiss0209
lucaslumusic_21,663392,stuck222_official
lucaslumusic_21,664564,sunkiss0209
lucaslumusic_21,659473,ae86daniel
lucaslumusic_21,662611,lucaslumusic_21
lucaslumusic_21,663002,cureannie157
lucaslumusic_21,662029,fever86520
lucaslumusic_21,661213,fever86520
lucaslumusic_21,659017,lucaslumusic_21
lucaslumusic_21,654173,Nvz1999
lucaslumusic_21,658383,fever86520
lucaslumusic_21,656658,fever86520
lucaslumusic_21,650579,lucaslumusic_21
lucaslumusic_21,635805,Nvz1999
lucaslumusic_21,630349,Icyballband
lucaslumusic_21,630787,lucaslumusic_21
lucaslumusic_21,619245,lucaslumusic_21
lucaslumusic_21,587633,lucaslumusic_21
lucaslumusic_21,555266,lucaslumusic_21
lucaslumusic_21,611837,lucaslumusic_21
lucaslumusic_21,557919,lucaslumusic_21
lucaslumusic_21,555833,lucaslumusic_21
lucaslumusic_21,598385,lucaslumusic_21
lucaslumusic_21,595118,lucaslumusic_21
lucaslumusic_21,577882,lucaslumusic_21
lucaslumusic_21,577883,lucaslumusic_21
lucaslumusic_21,574689,lucaslumusic_21
lucaslumusic_21,574521,lucaslumusic_21
lucaslumusic_21,570579,lucaslumusic_21
lucaslumusic_21,569652,lucaslumusic_21
lucaslumusic_21,554482,lucaslumusic_21
lucaslumusic_21,554861,lucaslumusic_21
luhongzhi,668629,Kevinchen408
luhongzhi,660718,k4990878
luhongzhi,654696,talent_t
luhongzhi,674355,Grinffin
luhongzhi,656490,PSYCHO_PAN
luhongzhi,672400,yf____c
luhongzhi,672592,luhongzhi
luhongzhi,657905,JSN
luhongzhi,660461,_xxslowly34
luhongzhi,672283,luhongzhi
luhongzhi,672168,luhongzhi
luhongzhi,645716,luhongzhi
luhongzhi,667661,peterlin01112021
luhongzhi,667642,peterlin01112021
luhongzhi,666185,PSYCHO_PAN
luhongzhi,665826,PSYCHO_PAN
luhongzhi,663206,PSYCHO_PAN
luhongzhi,648617,C_Sean
luhongzhi,643558,tai2212112o
lujiachi,666983,lujiachi
m870925,620301,m870925
m870925,666091,konwang3
m870925,579446,azDNorth
m870925,652528,m870925
m870925,652527,m870925
m870925,624057,yellowhippy420
m870925,631462,yellowhippy420
m870925,632534,yellowhippy420
m870925,631896,harry08jo4pie
m870925,607881,m870925
m870925,628221,yellowhippy420
m870925,627785,William_ROLLyal
m870925,613313,itskarencici
m870925,604941,notime886
m870925,620300,m870925
m870925,620305,m870925
m870925,611603,yvngcoco
m870925,573071,red_rice_bt2
m870925,600364,treeoflifeband
m870925,547110,liliumtaiwan
m870925,602406,m870925
m870925,602063,harry08jo4pie
m870925,601856,m870925
m870925,601857,thaeiht1
m870925,575857,thaeiht1
m870925,600013,GestaltGirl
m870925,599979,m870925
m870925,598575,JamesFang
m870925,588947,yxl0730nobody
m870925,589217,m870925
m870925,588835,ComradeXiangyu
m870925,587695,William_ROLLyal
m870925,585970,JamesFang
m870925,584350,softlipa
m870925,583311,holy_mode_q5
m870925,575855,thaeiht1
m870925,582146,harry08jo4pie
m870925,580692,ZEO_WATER
m870925,579176,hu999123
m870925,575407,Balious
m870925,66859,davie50305
m870925,575894,lbz2kwork
m870925,576000,William_ROLLyal
m870925,507632,BeTrash
m870925,469211,whocares2016
m870925,89670,ExcaflownE
m870925,575355,superten0910
m870925,568451,William_ROLLyal
m870925,141509,Frande
m870925,559318,softlipa
m870925,574899,HigherBrothers
m870925,574898,HigherBrothers
m870925,574795,karta2018429
m870925,152163,tat_wong
m870925,570033,ZEO_WATER
m870925,570098,linion_linion
m870925,570091,jackysu223
m870925,549304,HigherBrothers
m870925,560817,hazenk1ng
m870925,573889,m870925
m870925,573235,softlipa
m870925,566588,Onstudio
m870925,568036,JamesFang
m870925,93073,formosa
m870925,167394,hung730322
m870925,97673,mason13
m870925,80406,softlipa
m870925,170065,koucc
m870925,110138,REDGORDON
m870925,111899,softlipa
m870925,106427,lshtd
m870925,97333,mcxiao
m870925,144652,NANMEN
m870925,203772,MrRock19870530
m870925,222389,lshtd
m870925,241679,qq515191064
m870925,281798,RogerWoo
madeinbackstation,657804,madeinbackstation
madeinbackstation,633877,madeinbackstation
madeinbackstation,633092,imeanusband
madeinbackstation,610912,madeinbackstation
madeinbackstation,566421,hsienchinnng
madeinbackstation,589651,madeinbackstation
madeinbackstation,578169,BloodySweety
madeinbackstation,567969,formoza
madeinbackstation,570096,Onstudio
madeinbackstation,579478,william810
madeinbackstation,579807,missbac
madeinbackstation,579706,madeinbackstation
madeinbackstation,576170,Backerband
madeinbackstation,576181,limitpapa
madeinbackstation,576119,dannyteng4785
madzine,610010,OfeliaYang
madzine,597981,n7atsao
madzine,583671,peoplejam_fromjapan
madzine,572112,Yentzu
madzine,571291,Yentzu
madzine,569041,peoplejam_fromjapan
madzine,569214,madzine
madzine,569215,madzine
madzine,569155,Cicadatw
madzine,569156,Cicadatw
madzine,569042,peoplejam_fromjapan
madzine,568116,88Balaz
madzine,560879,madzine
madzine,554311,madzine
madzine,557174,madzine
madzine,556893,LeeLek
madzine,553388,madzine
madzine,552868,old_cat_agency
madzine,552866,old_cat_agency
madzine,552865,old_cat_agency
madzine,551367,tryingtimes
madzine,549555,Fogbow2013
madzine,550952,madzine
madzine,550904,madzine
madzine,550450,madzine
madzine,547159,madzine
madzine,547466,madzine
madzine,547143,troy55555
madzine,361555,YangZhong
madzine,350601,YangZhong
madzine,350598,YangZhong
madzine,546577,madzine
madzine,546576,madzine
madzine,546574,madzine
madzine,539131,madzine
madzine,534356,Dizparity
madzine,341214,a7474896
madzine,341541,mengtingxie
madzine,339099,a7474896
madzine,335325,a7474896
madzine,333627,a7474896
madzine,332364,a7474896
madzine,330786,a7474896
madzine,338823,nomoneynohoney
madzine,340641,mengtingxie
mafana,633080,mafana
mafana,633079,mafana
mafana,633077,mafana
mafana,632985,mafana
mafana,632984,mafana
mafana,206536,kahnhank
mafana,565106,homieparty
mafana,540220,Iron_Punch_band
mafana,559152,dakanow
mafana,559217,Archetype1223
mafana,558096,Salama
mafana,286164,useme102314
mafana,558338,cilix2016
mafana,133469,softlipa
mafana,512892,BackMountKrew
mafana,516457,wearewang
mafana,408403,MacaquBand
mafana,408397,MacaquBand
mafana,408421,MacaquBand
mafana,408433,MacaquBand
mafana,408427,MacaquBand
mafana,408415,MacaquBand
mafana,408409,MacaquBand
mafana,408439,MacaquBand
mafana,546322,mafana
mafana,546321,mafana
mafana,546318,mafana
mafana,546320,mafana
mafana,546319,mafana
mafana,400701,SouthVibe
mafana,378543,blackmint
mafana,336771,fleshjuicer
mafana,124875,88Balaz
mafana,367404,eijitao1110
mafana,141448,iguitargirl_tw
mainlive1002,131744,punktv
mainlive1002,630349,Icyballband
mainlive1002,627769,raspy_firefly_01h
mainlive1002,620304,mainlive1002
mainlive1002,619931,fnfn0101
mainlive1002,618014,OldSlutDistortion
mainlive1002,617026,teetrain0112
mainlive1002,607930,sabrinaband2019
mainlive1002,607471,teetrain0112
mainlive1002,607129,mainlive1002
mainlive1002,607061,mainlive1002
mainlive1002,605671,mainlive1002
mainlive1002,604035,mainlive1002
mandark,664448,thecrane
mandark,662161,sweetjohnband
mandark,661503,sweetjohnband
mandark,615475,tyntbandhk
mandark,660369,imeanusband
mandark,659312,RIGband
mandark,659263,mandark
mandark,658972,skippylu
mandark,655539,mandark
mandark,630247,thecrane
mandark,626560,everydaze
mandark,641588,winter_moon_sv
mandark,636531,leafyeh
mandark,652382,UndecimberFin
mandark,652010,thedinosaursskin
mandark,647573,Hard
mandark,644087,Bremen_entertainment
mandark,644239,SugarVinci
mandark,642834,angry_youth
mandark,641168,sweetjohnband
mandark,638353,ryota_katayama
mandark,634631,mandark
mandark,634576,sweetjohnband
mandark,633092,imeanusband
mandark,613032,ryota_katayama
mandark,624312,ryota_katayama
mandark,625099,allinonemusictw
mandark,618955,COFFELEE
mandark,617231,imeanusband
mandark,615343,yourcallband
mandark,613245,heatmark
mandark,613736,imeanusband
mandark,613726,sweetjohnband
mandark,599830,sweetjohnband
mandark,590669,thesleepyhead
mandark,590119,UndecimberFin
mandark,588947,yxl0730nobody
mandark,578314,winter_moon_sv
mandark,503842,winter_moon_sv
mandark,587577,winter_moon_sv
mandark,585038,sweetjohnband
mandark,398105,COFFELEE
mandark,580783,neonerostw
mandark,581794,sweetjohnband
mandark,573978,SADOG
mandark,573251,BeatmakersTaipei
mandark,570200,sweetjohnband
mandark,568256,RIGband
mandark,542133,wearevarious
mandark,564101,imeanusband
mandark,563401,kuyusistudio
mandark,102487,rockmui
mandark,561534,ZhiyuXia
mandark,561533,ZhiyuXia
mandark,547561,COFFELEE
mandark,561156,Peach_Illusion
mandark,560975,leegof
mandark,559698,everfor
mandark,560715,chairchairmusic
mandark,558922,dlrkloc
mandark,559019,dlrkloc
mandark,559017,dlrkloc
mandark,558234,thesleepyhead
mandark,369979,theother
mandark,544428,iplockers_peterwu
mandark,556300,sweetjohnband
mandark,552498,pennywhy
mandark,551594,s_p_i_c_e
mandark,553204,everfor
mandark,395751,everfor
mandark,398776,everfor
mandark,480857,everfor
mandark,395761,everfor
mandark,395766,everfor
mandark,553313,COFFELEE
mandark,553314,COFFELEE
mandark,553315,COFFELEE
mandark,549318,chairchairmusic
mandark,547578,COFFELEE
mandark,471421,southbadboy
mandark,546306,Syofang
mandark,546304,Syofang
mandark,546187,svradio
mandark,546188,svradio
mandark,500037,chillouttree
mandark,536911,chillouttree
mandark,544624,mandark
mandark,539106,nononsensecollective
mandark,542932,LumiXu
mandark,542424,tomiichanmusic
mandark,516462,wearewang
mandark,542286,sweetjohnband
mandark,533319,kuyusistudio
mandark,542019,kuyusistudio
mandark,392151,freefalltw
mandark,487137,freefalltw
mandark,512327,freefalltw
mandark,537326,freefalltw
mandark,533761,strandedwhale
mandark,533736,yingdaguagua
mandark,532866,joey82517
mandark,390711,pigheadskin
mandark,516457,wearewang
mandark,527092,hue1993
mandark,523716,kuyusistudio
mandark,523401,babelrecords
mandark,517112,leothreeseven
mandark,520901,everfor
mandark,371890,leothreeseven
mandark,517102,leothreeseven
mandark,519712,hue1993
mandark,492936,COFFELEE
mandark,492946,COFFELEE
mandark,492941,COFFELEE
mandark,416599,joey82517
mandark,512882,joey82517
mandark,488672,SADOG
mandark,390461,tomiichanmusic
mandark,508562,tomiichanmusic
mandark,512117,hue1993
mandark,406010,heatmark
mandark,381181,heatmark
mandark,406030,heatmark
mandark,406035,heatmark
mandark,406065,heatmark
mandark,172285,aagoodday
mandark,184191,w568626
mandark,501832,mandark
mandark,473707,UnderU
mandark,499277,sweetjohnband
mandark,494032,GestaltGirl
mandark,494022,GestaltGirl
mandark,493992,GestaltGirl
mandark,494027,GestaltGirl
mandark,488667,SADOG
mandark,488662,SADOG
mandark,488657,SADOG
mandark,376367,SADOG
mandark,376839,eargasm11
mandark,395746,everfor
mandark,395756,everfor
mandark,476322,Dizparity
mandark,476312,Yiijiajia
mandark,476307,Yiijiajia
mandark,473837,imeanusband
mandark,383991,mandark
mandark,383062,freefalltw
mandark,387056,sweetjohnband
mandark,377806,MIDNIGHTPINGPONG
mandark,377495,MIDNIGHTPINGPONG
mandark,61610,freckleben
mandark,377286,freefalltw
mandark,377287,freefalltw
mandark,377290,freefalltw
mandark,377432,sweetjohnband
mandark,374240,pseudo
mandark,374842,imeanusband
mandark,374176,VastHazy
mandark,373267,Maffine
mandark,374639,chairchairmusic
mandark,374576,sweetjohnband
mandark,7242,vannyma
mandark,11890,vannyma
mandark,11907,vannyma
mandark,150658,VastHazy
mandark,95118,vannyma
mandark,151079,VastHazy
mandark,372745,chairchairmusic
mandark,372301,MindscapeImplo
mandark,372360,sweetjohnband
mandark,203852,aaasi
mandark,371687,sweetjohnband
mandark,369633,imeanusband
mandark,176518,fromhush
mandark,369347,sweetjohnband
mandark,171533,piaxstudio
mandark,215132,frusciante999
mandark,173147,chairchairmusic
mandark,369005,imeanusband
mandark,368853,sweetjohnband
mandark,167810,crlnolva
mandark,11888,vannyma
mandark,95119,vannyma
mandark,48070,vannyma
mandark,361008,rabbit50329
mandark,361006,rabbit50329
mandark,188025,theforest
mandark,294090,theforest
mandark,347091,zhcband
mandark,170428,za_sh
mandark,294569,acgcomposers
mandark,356511,cozydiary
mandark,157630,jariel211
mandark,191808,paralleloutput
mandark,201183,Shipoffoolstw
mandark,92591,deserts
mandark,162407,themmk
mandark,356079,annechang1204
mandark,355665,goodband
mandark,339099,a7474896
mandark,281737,nononono
mandark,320950,piaxstudio
mandark,357928,nononono
mandark,356421,piaxstudio
mandark,159057,cozydiary
mandark,189779,flyingpet928
mandark,319186,zhcband
mandark,181830,jariel211
mandark,269349,piaxstudio
mandark,293355,piaxstudio
mandark,264704,piaxstudio
mandark,353571,Mugentheband
mandark,351240,Icyballband
mandark,299984,pohsuan1018
mandark,323497,aaasi
mandark,187261,theforest
mandark,168330,bibibee
mandark,204829,rabbit50329
mandark,206322,rabbit50329
mandark,205600,rabbit50329
mandark,188984,NOband
mandark,207596,NOband
mandark,207597,NOband
mandark,163377,chochukmo
mandark,162087,vacuumusic
mandark,188509,cozydiary
mandark,95828,icecube911
mandark,169612,Frande
mandark,169658,joy09
mandark,167701,chrisxxx
mandark,41210,Thelifejourney
mandark,41208,Thelifejourney
mandark,131404,fromhush
mandark,69809,staycool
mandark,123708,fromhush
mandark,153336,byaw
mandark,131851,sadon
mandark,164250,vacuumusic
mandark,84118,KarenMoore
map000,659484,map000
masonchiangmusic,669409,kalabebe
masonchiangmusic,657849,lucymeow
masonchiangmusic,654998,hsiangyukao
masonchiangmusic,642821,hsiangyukao
masonchiangmusic,610899,BeatmakersTaipei
masonchiangmusic,607494,kalabebe
masonchiangmusic,609718,eveyichenmusic
masonchiangmusic,597580,limgiong
masonchiangmusic,598335,NAXSCORP
masonchiangmusic,601389,TheSynthFrame
masonchiangmusic,597981,n7atsao
masonchiangmusic,604055,n7atsao
masonchiangmusic,602459,BeatmakersTaipei
masonchiangmusic,594536,BeatmakersTaipei
masonchiangmusic,589596,TRIODUST
masonchiangmusic,581580,yen1982
masonchiangmusic,581578,rubyfatale
masonchiangmusic,569850,dungyangyijianmei
masonchiangmusic,581509,hsienchinnng
masonchiangmusic,572018,Sonia_Calico
masonchiangmusic,572017,Sonia_Calico
masonchiangmusic,580244,thecrane
masonchiangmusic,578815,BeatmakersTaipei
masonchiangmusic,575076,BeatmakersTaipei
masonchiangmusic,572020,Sonia_Calico
masonchiangmusic,574449,Conehead
masonchiangmusic,573251,BeatmakersTaipei
masonchiangmusic,569374,BeatmakersTaipei
masonchiangmusic,567661,BeatmakersTaipei
masonchiangmusic,566908,UndecimberFin
masonchiangmusic,567326,darkparadise
masonchiangmusic,564175,wavesdoppler
masonchiangmusic,544302,lomoguitman
masonchiangmusic,536371,utaband
masonchiangmusic,416599,joey82517
masonchiangmusic,397181,ZooeyWonder
masonchiangmusic,388086,ZooeyWonder
masonchiangmusic,269354,Chocolate_Tiger
masonchiangmusic,334641,flykite2015
masterbating6969,600501,masterbating6969
masterbating6969,600502,masterbating6969
masterbating6969,587612,masterbating6969
mctoast,676784,Sabrina_
mctoast,678573,mctoast
mctoast,672400,yf____c
mctoast,643729,Jabbertu
mctoast,125041,zjshine90
mctoast,148015,baikewen
mctoast,585794,warconvict
mctoast,573200,azDNorth
mezzo249,631418,mezzo249
mibsBMty330,673565,gordon4x
mibsBMty330,670917,Silent_Gentlemen
mibsBMty330,668222,Blues2012
mibsBMty330,622036,collage7275
mibsBMty330,642107,mibsBMty330
mibsBMty330,664378,hitdondon
mibsBMty330,664377,hitdondon
mibsBMty330,664376,hitdondon
mibsBMty330,663299,RainyKnight
mibsBMty330,625448,Kevinchen408
mibsBMty330,608088,lukechan168
mibsBMty330,659034,findingneo
mibsBMty330,659341,zos
mibsBMty330,659433,EastWaveBand
mibsBMty330,658200,peach_jaye_23
mibsBMty330,657804,madeinbackstation
mibsBMty330,567174,bluebluecurtain
mibsBMty330,654351,anthony0926handsome
mibsBMty330,655365,WithinTheFlames
mibsBMty330,597859,gordon4x
mibsBMty330,655933,gordon4x
